target_pref_name,molecule_chembl_id,canonical_smiles,pIC50
Replicase polyprotein 1ab,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.091514981
Replicase polyprotein 1ab,CHEMBL556501,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(O)cc(O)c12,4.301029996
Replicase polyprotein 1ab,CHEMBL556501,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(O)cc(O)c12,4.301029996
Replicase polyprotein 1ab,CHEMBL550256,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,4.679853714
Replicase polyprotein 1ab,CHEMBL550256,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,5.387216143
Replicase polyprotein 1ab,CHEMBL551130,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,4.301029996
Replicase polyprotein 1ab,CHEMBL551130,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,5.283996656
Replicase polyprotein 1ab,CHEMBL551131,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2)c1,4.595166283
Replicase polyprotein 1ab,CHEMBL551131,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3c2)c1,5.568636236
Replicase polyprotein 1ab,CHEMBL551334,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,4.301029996
Replicase polyprotein 1ab,CHEMBL551334,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3ccc(Cl)cc3)cc(O)c12,5.031517051
Replicase polyprotein 1ab,CHEMBL560933,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,4.301029996
Replicase polyprotein 1ab,CHEMBL560933,O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2cc(OCc3cccc(Cl)c3)cc(O)c12,4.812479279
Replicase polyprotein 1ab,CHEMBL551529,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc5c(c4)OCO5)oc3c2)c1,4.367542708
Replicase polyprotein 1ab,CHEMBL551529,N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc5c(c4)OCO5)oc3c2)c1,5.091514981
Replicase polyprotein 1ab,CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.397940009
Replicase polyprotein 1ab,CHEMBL301982,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,4.987162775
Replicase polyprotein 1ab,CHEMBL54804,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5.259637311
Replicase polyprotein 1ab,CHEMBL432519,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@@H](C)C(=O)C[C@]3(C)CC[C@]12C,5.004364805
Replicase polyprotein 1ab,CHEMBL1092796,CC1=CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5.585026652
Replicase polyprotein 1ab,CHEMBL1092797,Cc1c(O)c(O)cc2c1CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,4.663540266
Replicase polyprotein 1ab,CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.628932138
Replicase polyprotein 1ab,CHEMBL1277944,O=C(O)c1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)cc1,4.744727495
Replicase polyprotein 1ab,CHEMBL1278125,O=C(O)c1ccc(/C=C2\C(=O)N(c3ccc(Cl)cc3)N=C2c2ccccc2)cc1,4.8569852
Replicase polyprotein 1ab,CHEMBL1276871,COc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(C(=O)O)cc3)C2=O)cc1,4.920818754
Replicase polyprotein 1ab,CHEMBL1277046,N#Cc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(C(=O)O)cc3)C2=O)cc1,5.259637311
Replicase polyprotein 1ab,CHEMBL1277047,O=C(O)c1ccc(/C=C2\C(=O)N(c3ccc(OC(F)(F)F)cc3)N=C2c2ccccc2)cc1,4.37675071
Replicase polyprotein 1ab,CHEMBL1277135,O=C(O)c1ccc(/C=C2\C(=O)N(c3cccc(Cl)c3)N=C2c2ccccc2)cc1,4.966576245
Replicase polyprotein 1ab,CHEMBL1277136,O=C(O)c1ccc(/C=C2\C(=O)N(c3ccc(Cl)c(Cl)c3)N=C2c2ccccc2)cc1,4.614393726
Replicase polyprotein 1ab,CHEMBL1277227,O=C(O)c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)cc1,5.167491087
Replicase polyprotein 1ab,CHEMBL1277228,O=C(O)c1ccc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)N=C2c2ccccc2)cc1,5.075720714
Replicase polyprotein 1ab,CHEMBL197310,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CO)[C@@H]1CC2,3.656000931
Replicase polyprotein 1ab,CHEMBL1277661,CC(C)c1cc2c(cc1O)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC2,3.631899148
Replicase polyprotein 1ab,CHEMBL197308,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,4.304518324
Replicase polyprotein 1ab,CHEMBL1277662,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(C=O)[C@@H]1CC2,3.787279846
Replicase polyprotein 1ab,CHEMBL1277754,CC(=O)Oc1cc2c(cc1C(C)C)CC[C@H]1[C@](C)(CO)CCC[C@]21C,3.889747083
Replicase polyprotein 1ab,CHEMBL12798,COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,3.684029655
Replicase polyprotein 1ab,CHEMBL512164,C=C[C@@]1(C)CC[C@H]2C(=CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C(=O)O)C1,3.547446937
Replicase polyprotein 1ab,CHEMBL1277840,C=C1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1CC/C(C)=C\CO,3.86106606
Replicase polyprotein 1ab,CHEMBL63354,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.080921908
Replicase polyprotein 1ab,CHEMBL378188,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.140861703
Replicase polyprotein 1ab,CHEMBL377324,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,4.494850022
Replicase polyprotein 1ab,CHEMBL208908,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4OC)c3o2)cc1,4.415668776
Replicase polyprotein 1ab,CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3.551602897
Replicase polyprotein 1ab,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.698970004
Replicase polyprotein 1ab,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.623423043
Replicase polyprotein 1ab,CHEMBL71893,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,3.723308471
Replicase polyprotein 1ab,CHEMBL1774322,Nc1nc(CSc2nnc(-c3cccc4ccccc34)n2-c2ccccc2)cs1,4.23395914
Replicase polyprotein 1ab,CHEMBL1774323,COc1cc(C2C(C(=O)c3ccc(OCC(C)C)cc3C)=C(O)C(=O)N2CCN(C)C)ccc1O,4.202109517
Replicase polyprotein 1ab,CHEMBL1774324,Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2cccc([N+](=O)[O-])c2)s1,3.994047713
Replicase polyprotein 1ab,CHEMBL1774325,COc1cc(/C=N/NC(=O)/C(=C\c2ccccc2)NC(=O)c2ccccc2)cc(OC)c1O,4.113001954
Replicase polyprotein 1ab,CHEMBL1774326,O=C(CSc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3)NCc1ccco1,4.042296958
Replicase polyprotein 1ab,CHEMBL1350514,Cc1ccc(C(=O)N/C(=C\c2ccc(-c3cccc([N+](=O)[O-])c3)o2)C(=O)NCCCN(C)C)cc1,4.413750361
Replicase polyprotein 1ab,CHEMBL1315054,Cc1ccc(C(=O)N/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)NCCCN(C)C)cc1,4.383104574
Replicase polyprotein 1ab,CHEMBL2316336,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)O)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O,4.408935393
Replicase polyprotein 1ab,CHEMBL2316337,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O,5.337242168
Replicase polyprotein 1ab,CHEMBL2316338,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O,4.30980392
Replicase polyprotein 1ab,CHEMBL2316339,Cc1cc(C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)CCC(N)=O)C(C)C)no1,4.30980392
Replicase polyprotein 1ab,CHEMBL473159,Oc1cc(O)cc(O)c1,3.698970004
Replicase polyprotein 1ab,CHEMBL459393,Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1,3.751781439
Replicase polyprotein 1ab,CHEMBL510508,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1,3.757955761
Replicase polyprotein 1ab,CHEMBL2391422,Oc1cc(O)cc(Oc2c(O)cc(Oc3c(O)cc(O)cc3O)cc2O)c1,3.783306401
Replicase polyprotein 1ab,CHEMBL559870,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,3.800519085
Replicase polyprotein 1ab,CHEMBL559870,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,3.834162375
Replicase polyprotein 1ab,CHEMBL40275,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,3.879426069
Replicase polyprotein 1ab,CHEMBL2391423,Oc1cc(O)cc(Oc2c(Oc3c(O)cc(O)cc3O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,3.950007143
Replicase polyprotein 1ab,CHEMBL456228,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,3.950781977
Replicase polyprotein 1ab,CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,3.978810701
Replicase polyprotein 1ab,CHEMBL508791,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,4.166852888
Replicase polyprotein 1ab,CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,4.22184875
Replicase polyprotein 1ab,CHEMBL456228,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,4.375717904
Replicase polyprotein 1ab,CHEMBL459393,Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1,4.647817482
Replicase polyprotein 1ab,CHEMBL510508,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1,4.777283529
Replicase polyprotein 1ab,CHEMBL2391423,Oc1cc(O)cc(Oc2c(Oc3c(O)cc(O)cc3O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,4.876148359
Replicase polyprotein 1ab,CHEMBL471187,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,5.055517328
Replicase polyprotein 1ab,CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,5.080921908
Replicase polyprotein 1ab,CHEMBL508791,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,5.568636236
Replicase polyprotein 1ab,CHEMBL2441745,CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C,6.214670165
Replicase polyprotein 1ab,CHEMBL2441741,CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.638272164
Replicase polyprotein 1ab,CHEMBL3099547,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)ccc21,4.85823677
Replicase polyprotein 1ab,CHEMBL3099546,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1,4.081393085
Replicase polyprotein 1ab,CHEMBL3099545,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccccc2)CC1,4.172630727
Replicase polyprotein 1ab,CHEMBL3099544,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,4.927015255
Replicase polyprotein 1ab,CHEMBL3099543,CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)C1,5.366531544
Replicase polyprotein 1ab,CHEMBL3099542,CC1CCCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,5.647817482
Replicase polyprotein 1ab,CHEMBL3099541,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)CC1,5.928117993
Replicase polyprotein 1ab,CHEMBL484273,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2C1=O,4.897566294
Replicase polyprotein 1ab,CHEMBL61320,O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)cc2C1=O,5.351639989
Replicase polyprotein 1ab,CHEMBL3099540,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2C1=O,4.289628736
Replicase polyprotein 1ab,CHEMBL3099539,O=C1Nc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1=O,4.996970529
Replicase polyprotein 1ab,CHEMBL3099538,O=C1Nc2ccc(S(=O)(=O)N3CCN(CCc4ccccc4)CC3)cc2C1=O,4.457050151
Replicase polyprotein 1ab,CHEMBL3099537,COc1cc(CN2CCN(S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4)CC2)cc(OC)c1OC,4.49376564
Replicase polyprotein 1ab,CHEMBL3099536,O=C1Nc2ccc(S(=O)(=O)N3CCN(Cc4cccc(Cl)c4)CC3)cc2C1=O,4.498803758
Replicase polyprotein 1ab,CHEMBL3099535,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2C1=O,4
Replicase polyprotein 1ab,CHEMBL3099534,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc2C1=O,4
Replicase polyprotein 1ab,CHEMBL3099533,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)CC1,4.114978205
Replicase polyprotein 1ab,CHEMBL3099530,CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccccc2)C1,5.327902142
Replicase polyprotein 1ab,CHEMBL3099529,CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)C1,5.549750892
Replicase polyprotein 1ab,CHEMBL3099528,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1,4.7490923
Replicase polyprotein 1ab,CHEMBL3099527,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccccc2)CC1,5.772113295
Replicase polyprotein 1ab,CHEMBL3099526,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,5.982966661
Replicase polyprotein 1ab,CHEMBL3099525,O=C1C(=O)N(Cc2ccc3ccccc3c2)c2ccc(S(=O)(=O)N3CCOCC3)cc21,4.399353764
Replicase polyprotein 1ab,CHEMBL3099524,O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCOCC3)cc21,4.85823677
Replicase polyprotein 1ab,CHEMBL3099523,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21,5.003926346
Replicase polyprotein 1ab,CHEMBL3099522,O=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCCCC3)cc21,4.853871964
Replicase polyprotein 1ab,CHEMBL3099521,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(c4ccccn4)CC3)ccc21,5.258060922
Replicase polyprotein 1ab,CHEMBL554041,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC.Cl.Cl,4.600326279
Replicase polyprotein 1ab,CHEMBL1876821,CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,3.698970004
Replicase polyprotein 1ab,CHEMBL3105072,Nc1ccc(F)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,3.698970004
Replicase polyprotein 1ab,CHEMBL3105071,COc1ccccc1CNC(=O)[C@H](C)NS(=O)(=O)c1ccccc1,3.698970004
Replicase polyprotein 1ab,CHEMBL1392147,CCOc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,3.698970004
Replicase polyprotein 1ab,CHEMBL1732790,OCCCc1nc2ccccc2n1CCOc1ccccc1,3.698970004
Replicase polyprotein 1ab,CHEMBL1488602,COCCOCCn1c(CCCO)nc2ccccc21,3.730487056
Replicase polyprotein 1ab,CHEMBL1392147,CCOc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,4.115204636
Replicase polyprotein 1ab,CHEMBL1732790,OCCCc1nc2ccccc2n1CCOc1ccccc1,4.127843727
Replicase polyprotein 1ab,CHEMBL1478361,COc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)cc1,4.208309351
Replicase polyprotein 1ab,CHEMBL1906723,COc1ccc(C(=O)Cn2c(NCCO)nc3ccccc32)cc1,4.388276692
Replicase polyprotein 1ab,CHEMBL1487869,Cn1cnc2cc(NC(=O)c3ccc(Cl)cc3)ccc21,4.510041521
Replicase polyprotein 1ab,CHEMBL3105071,COc1ccccc1CNC(=O)[C@H](C)NS(=O)(=O)c1ccccc1,4.524328812
Replicase polyprotein 1ab,CHEMBL3105075,C(=C/c1ccccc1)\C[N+]1(C/C=C/c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1,4.525783736
Replicase polyprotein 1ab,CHEMBL3105072,Nc1ccc(F)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,4.525783736
Replicase polyprotein 1ab,CHEMBL1906723,COc1ccc(C(=O)Cn2c(NCCO)nc3ccccc32)cc1,4.540607512
Replicase polyprotein 1ab,CHEMBL3105075,C(=C/c1ccccc1)\C[N+]1(C/C=C/c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1,4.548213564
Replicase polyprotein 1ab,CHEMBL1487869,Cn1cnc2cc(NC(=O)c3ccc(Cl)cc3)ccc21,4.559090918
Replicase polyprotein 1ab,CHEMBL1488602,COCCOCCn1c(CCCO)nc2ccccc21,4.591760035
Replicase polyprotein 1ab,CHEMBL3105074,O=C(c1cncc(Br)c1)N1CCN(Cc2ccsc2)CC1,4.610833916
Replicase polyprotein 1ab,CHEMBL554041,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC.Cl.Cl,4.610833916
Replicase polyprotein 1ab,CHEMBL3105076,Nc1ncnc2[nH]c(C(F)(F)F)nc12,4.690369833
Replicase polyprotein 1ab,CHEMBL1487869,Cn1cnc2cc(NC(=O)c3ccc(Cl)cc3)ccc21,4.739928612
Replicase polyprotein 1ab,CHEMBL554041,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC.Cl.Cl,4.749579998
Replicase polyprotein 1ab,CHEMBL1478361,COc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)cc1,4.793174124
Replicase polyprotein 1ab,CHEMBL3105076,Nc1ncnc2[nH]c(C(F)(F)F)nc12,4.8569852
Replicase polyprotein 1ab,CHEMBL3105074,O=C(c1cncc(Br)c1)N1CCN(Cc2ccsc2)CC1,4.966576245
Replicase polyprotein 1ab,CHEMBL3105073,S=C(NCc1cccnc1)SCc1cc(Cl)sc1Cl,5.036212173
Replicase polyprotein 1ab,CHEMBL3105076,Nc1ncnc2[nH]c(C(F)(F)F)nc12,5.657577319
Replicase polyprotein 1ab,CHEMBL1876821,CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,6.026872146
Replicase polyprotein 1ab,CHEMBL3105073,S=C(NCc1cccnc1)SCc1cc(Cl)sc1Cl,6.795880017
Replicase polyprotein 1ab,CHEMBL3810366,CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2cc(Cl)ccc2C(=O)O)o1,4.301029996
Replicase polyprotein 1ab,CHEMBL3810109,O=C(O)c1cccc(N2N=C(C(F)(F)F)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)c1,4.301029996
Replicase polyprotein 1ab,CHEMBL3808558,O=C(O)c1cccc(N2N=C(C(F)(F)F)/C(=C\c3ccc(-c4ccccc4C(=O)O)o3)C2=O)c1,4.301029996
Replicase polyprotein 1ab,CHEMBL3808795,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)c1,4.349692477
Replicase polyprotein 1ab,CHEMBL3810010,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(-c2cc(Cl)ccc2C(=O)O)o1,4.301029996
Replicase polyprotein 1ab,CHEMBL3810328,O=C(O)c1ccc(Cl)cc1-c1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)o1,4.785156152
Replicase polyprotein 1ab,CHEMBL3808658,O=C(O)c1ccc(Cl)cc1-c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)o1,4.694648631
Replicase polyprotein 1ab,CHEMBL3809329,CC(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)cc1,5.22184875
Replicase polyprotein 1ab,CHEMBL3808427,CC(C)(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)cc1,5.236572006
Replicase polyprotein 1ab,CHEMBL3810058,O=C1/C(=C\c2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,4.301029996
Replicase polyprotein 1ab,CHEMBL3809861,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4)o3)C2=O)c1,5.193820026
Replicase polyprotein 1ab,CHEMBL3809159,CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccccc2)o1,4.301029996
Replicase polyprotein 1ab,CHEMBL3810361,O=C(O)c1ccccc1-c1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)o1,4.385102784
Replicase polyprotein 1ab,CHEMBL3810325,O=C(O)c1ccccc1-c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)o1,4.425968732
Replicase polyprotein 1ab,CHEMBL3809506,CC(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4C(=O)O)o3)C2=O)cc1,4.931814138
Replicase polyprotein 1ab,CHEMBL3809579,CC(C)(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4C(=O)O)o3)C2=O)cc1,5.065501549
Replicase polyprotein 1ab,CHEMBL3809498,N#Cc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4C(=O)O)o3)C2=O)cc1,4.728158393
Replicase polyprotein 1ab,CHEMBL3809059,COc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4C(=O)O)o3)C2=O)cc1,4.512861625
Replicase polyprotein 1ab,CHEMBL3809833,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccco3)C2=O)c1,4.301029996
Replicase polyprotein 1ab,CHEMBL3809053,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4)cc3)C2=O)c1,5.173925197
Replicase polyprotein 1ab,CHEMBL3809926,O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(OCc4ccccc4)cc3)C2=O)c1,4.804100348
Replicase polyprotein 1ab,CHEMBL3818593,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,5.124938737
Replicase polyprotein 1ab,CHEMBL3818400,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,5
Replicase polyprotein 1ab,CHEMBL3818761,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,4.301029996
Replicase polyprotein 1ab,CHEMBL3818000,CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,5.124938737
